30351219,2017-12-20T07:10:27.03,SELL,3.124e-05,361.16845893
30351221,2017-12-20T07:10:27.653,BUY,3.13e-05,8.57779812
30351222,2017-12-20T07:10:27.653,BUY,3.15e-05,90.42211059
30351223,2017-12-20T07:10:27.653,BUY,3.15e-05,217.65620275
30351229,2017-12-20T07:10:31.297,BUY,3.15e-05,327.18336969
30351249,2017-12-20T07:10:52.217,BUY,3.15e-05,100.0
30351259,2017-12-20T07:11:09.453,SELL,3.125e-05,82.40381898
30351272,2017-12-20T07:11:29.703,SELL,3.13e-05,1387.844377
30351273,2017-12-20T07:11:29.703,SELL,3.125e-05,65.61275888
30351274,2017-12-20T07:11:29.703,SELL,3.125e-05,67.87952247
30351285,2017-12-20T07:11:49.89,SELL,3.125e-05,917.21424553
30351286,2017-12-20T07:11:49.89,SELL,3.125e-05,58.1330232
30351294,2017-12-20T07:11:56.267,BUY,3.125e-05,1893.61147168
30351302,2017-12-20T07:12:02.283,SELL,3.125e-05,1637.374
30351303,2017-12-20T07:12:02.283,SELL,3.125e-05,95.76
30351304,2017-12-20T07:12:02.283,SELL,3.124e-05,6577.83328766
30351305,2017-12-20T07:12:02.487,SELL,3.124e-05,441.37125341
30351306,2017-12-20T07:12:02.487,SELL,3.124e-05,100.0
30351307,2017-12-20T07:12:02.487,SELL,3.124e-05,8372.83786187
30351309,2017-12-20T07:12:02.987,BUY,3.13e-05,322.375353
30351313,2017-12-20T07:12:06.613,BUY,3.13e-05,619.35455623
30351317,2017-12-20T07:12:07.643,BUY,3.13e-05,36.79570175
30351320,2017-12-20T07:12:08.44,SELL,3.13e-05,369.85635819
30351322,2017-12-20T07:12:08.987,BUY,3.129e-05,364.14340431
30351349,2017-12-20T07:12:37.817,SELL,3.126e-05,499.48275813
30351351,2017-12-20T07:12:38.6,BUY,3.13e-05,73.65939892
30351371,2017-12-20T07:12:58.443,SELL,3.126e-05,121.49905482
30351381,2017-12-20T07:13:06.21,SELL,3.125e-05,483.78457109
30351390,2017-12-20T07:13:26.743,SELL,3.125e-05,116.21542891
30351391,2017-12-20T07:13:26.743,SELL,3.125e-05,77.49527628
